#Conversion,tBuOH,Conversion,iBuOH,Conversion,sBuOH,Conversion,nBuOH,,,,,,,
0.00016704,2.38E-06,0.00092905,1.63E-05,0.00017996,2.51E-06,0.0033508,8.21E-05
0.00017008,2.44E-06,0.00096092,1.68E-05,0.00018423,2.58E-06,0.0035546,8.72E-05
0.00017318,2.51E-06,0.00099373,1.74E-05,0.00018857,2.65E-06,0.0037703,9.26E-05
0.00017632,2.57E-06,0.0010275,1.81E-05,0.00019298,2.72E-06,0.0039985,9.83E-05
0.00017952,2.64E-06,0.0010623,1.87E-05,0.00019746,2.79E-06,0.0042398,0.00010432
0.00018277,2.71E-06,0.001098,1.94E-05,0.00020201,2.86E-06,0.0044951,0.00011071
0.00018607,2.78E-06,0.0011348,2.00E-05,0.00020663,2.93E-06,0.0047651,0.00011747
0.00018944,2.85E-06,0.0011727,2.07E-05,0.00021132,3.01E-06,0.0050506,0.00012462
0.00019285,2.92E-06,0.0012117,2.15E-05,0.00021608,3.08E-06,0.0053525,0.0001322
0.00019633,2.99E-06,0.0012518,2.22E-05,0.00022092,3.16E-06,0.0056716,0.00014021
0.00019986,3.07E-06,0.001293,2.30E-05,0.00022583,3.24E-06,0.0060089,0.0001487
0.00020346,3.15E-06,0.0013355,2.38E-05,0.00023081,3.32E-06,0.0063654,0.00015768
0.00020712,3.23E-06,0.0013791,2.46E-05,0.00023587,3.40E-06,0.006742,0.00016718
0.00021083,3.31E-06,0.0014241,2.54E-05,0.00024101,3.48E-06,0.00714,0.00017723
0.00021461,3.39E-06,0.0014702,2.63E-05,0.00024623,3.56E-06,0.0075603,0.00018787
0.00021846,3.47E-06,0.0015178,2.71E-05,0.00025152,3.65E-06,0.0080042,0.00019912
0.00022237,3.56E-06,0.0015666,2.80E-05,0.00025689,3.73E-06,0.0084729,0.00021102
0.00022635,3.65E-06,0.0016169,2.90E-05,0.00026235,3.82E-06,0.0089677,0.0002236
0.00023039,3.73E-06,0.0016686,2.99E-05,0.00026788,3.91E-06,0.00949,0.00023691
0.00023451,3.83E-06,0.0017217,3.09E-05,0.0002735,4.00E-06,0.010041,0.00025098
0.0002387,3.92E-06,0.0017764,3.19E-05,0.00027919,4.09E-06,0.010623,0.00026585
0.00024295,4.01E-06,0.0018325,3.30E-05,0.00028498,4.18E-06,0.011236,0.00028157
0.00024729,4.11E-06,0.0018903,3.41E-05,0.00029084,4.28E-06,0.011882,0.00029818
0.00025169,4.21E-06,0.0019497,3.52E-05,0.0002968,4.37E-06,0.012564,0.00031573
0.00025617,4.31E-06,0.0020108,3.63E-05,0.00030283,4.47E-06,0.013283,0.00033427
0.00026073,4.41E-06,0.0020735,3.75E-05,0.00030896,4.57E-06,0.01404,0.00035385
0.00026537,4.51E-06,0.002138,3.87E-05,0.00031517,4.67E-06,0.014837,0.00037453
0.00027009,4.62E-06,0.0022044,3.99E-05,0.00032148,4.77E-06,0.015676,0.00039637
0.00027489,4.73E-06,0.0022725,4.12E-05,0.00032787,4.87E-06,0.01656,0.00041941
0.00027977,4.84E-06,0.0023426,4.25E-05,0.00033436,4.98E-06,0.01749,0.00044374
0.00028474,4.95E-06,0.0024146,4.39E-05,0.00034094,5.08E-06,0.018469,0.0004694
0.0002898,5.07E-06,0.0024886,4.53E-05,0.00034761,5.19E-06,0.019498,0.00049646
0.00029494,5.18E-06,0.0025646,4.67E-05,0.00035437,5.30E-06,0.020579,0.00052501
0.00030017,5.30E-06,0.0026427,4.82E-05,0.00036123,5.41E-06,0.021716,0.0005551
0.0003055,5.42E-06,0.002723,4.97E-05,0.00036819,5.53E-06,0.02291,0.00058681
0.00031091,5.55E-06,0.0028055,5.12E-05,0.00037525,5.64E-06,0.024164,0.00062023
0.00031643,5.68E-06,0.0028902,5.28E-05,0.0003824,5.76E-06,0.025479,0.00065542
0.00032203,5.81E-06,0.0029772,5.44E-05,0.00038965,5.88E-06,0.02686,0.00069248
0.00032774,5.94E-06,0.0030667,5.61E-05,0.00039701,6.00E-06,0.028307,0.00073149
0.00033355,6.07E-06,0.0031585,5.79E-05,0.00040446,6.12E-06,0.029825,0.00077253
0.00033945,6.21E-06,0.0032529,5.96E-05,0.00041202,6.24E-06,0.031414,0.0008157
0.00034547,6.35E-06,0.0033498,6.15E-05,0.00041968,6.37E-06,0.033079,0.00086109
0.00035158,6.49E-06,0.0034493,6.33E-05,0.00042745,6.49E-06,0.034821,0.00090879
0.00035781,6.64E-06,0.0035515,6.53E-05,0.00043532,6.62E-06,0.036644,0.0009589
0.00036414,6.78E-06,0.0036565,6.73E-05,0.00044331,6.75E-06,0.03855,0.0010115
0.00037059,6.94E-06,0.0037643,6.93E-05,0.0004514,6.89E-06,0.040542,0.0010668
0.00037715,7.09E-06,0.003875,7.14E-05,0.0004596,7.02E-06,0.042622,0.0011247
0.00038383,7.25E-06,0.0039886,7.35E-05,0.00046791,7.16E-06,0.044794,0.0011855
0.00039062,7.41E-06,0.0041053,7.58E-05,0.00047633,7.30E-06,0.04706,0.0012491
0.00039754,7.57E-06,0.0042251,7.80E-05,0.00048487,7.44E-06,0.049423,0.0013158
0.00040458,7.74E-06,0.004348,8.04E-05,0.00049352,7.58E-06,0.051886,0.0013857
0.00041174,7.90E-06,0.0044742,8.28E-05,0.00050229,7.72E-06,0.05445,0.0014588
0.00041903,8.08E-06,0.0046038,8.52E-05,0.00051118,7.87E-06,0.05712,0.0015352
0.00042644,8.25E-06,0.0047367,8.78E-05,0.00052018,8.02E-06,0.059898,0.0016151
0.00043399,8.43E-06,0.0048732,9.04E-05,0.00052931,8.17E-06,0.062786,0.0016986
0.00044168,8.62E-06,0.0050132,9.30E-05,0.00053855,8.32E-06,0.065787,0.0017857
0.0004495,8.80E-06,0.0051569,9.58E-05,0.00054792,8.48E-06,0.068903,0.0018766
0.00045746,8.99E-06,0.0053044,9.86E-05,0.00055742,8.63E-06,0.072138,0.0019714
0.00046556,9.19E-06,0.0054557,0.00010147,0.00056703,8.79E-06,0.075492,0.0020703
0.00047381,9.38E-06,0.0056109,0.00010444,0.00057678,8.95E-06,0.07897,0.0021732
0.0004822,9.58E-06,0.0057701,0.00010749,0.00058665,9.12E-06,0.082572,0.0022803
0.00049074,9.79E-06,0.0059334,0.00011062,0.00059665,9.28E-06,0.086302,0.0023917
0.00049944,1.00E-05,0.0061009,0.00011383,0.00060679,9.45E-06,0.090161,0.0025076
0.00050829,1.02E-05,0.0062728,0.00011713,0.00061705,9.62E-06,0.094151,0.0026279
0.0005173,1.04E-05,0.006449,0.00012051,0.00062745,9.79E-06,0.098275,0.0027529
0.00052647,1.07E-05,0.0066297,0.00012398,0.00063799,9.97E-06,0.10253,0.0028825
0.0005358,1.09E-05,0.006815,0.00012755,0.00064866,1.01E-05,0.10693,0.003017
0.0005453,1.11E-05,0.007005,0.00013121,0.00065947,1.03E-05,0.11147,0.0031563
0.00055498,1.13E-05,0.0071998,0.00013496,0.00067042,1.05E-05,0.11614,0.0033005
