#Conversion,tBuOH,Conversion,iBuOH,Conversion,sBuOH,Conversion,nBuOH,,,,,,,
57.856,0.55654,62.503,0.59747,61.368,0.52354,94.499,0.69691
58.939,0.55688,63.186,0.60365,63.067,0.53686,95.428,0.70103
59.808,0.55713,63.973,0.61076,64.312,0.54655,96.303,0.70495
60.59,0.55733,64.757,0.6178,65.229,0.55364,96.837,0.70743
62.536,0.55777,65.476,0.62423,65.985,0.55947,97.217,0.70924
64.266,0.55809,66.159,0.63033,66.675,0.56476,97.741,0.71191
65.553,0.55829,66.874,0.63668,67.502,0.5711,97.913,0.71278
66.736,0.55844,67.791,0.64479,70.007,0.59021,97.99,0.71327
67.727,0.55856,70.518,0.66882,71.585,0.60207,98.034,0.71352
68.767,0.55868,73.052,0.69051,72.823,0.61129,98.035,0.71352
69.894,0.55878,74.992,0.70659,73.946,0.61953,98.041,0.71352
71.972,0.55895,76.493,0.71862,76.49,0.6381,98.086,0.71376
73.814,0.55907,77.66,0.72768,78.511,0.65251,98.173,0.71424
74.669,0.55911,79.133,0.7388,79.738,0.6611,98.273,0.71484
75.524,0.55916,80.67,0.74988,80.783,0.66828,98.37,0.71543
75.809,0.55917,81.967,0.75881,82.317,0.67865,98.605,0.71692
75.811,0.55917,82.951,0.76535,84.791,0.69478,98.803,0.71825
75.823,0.55917,83.952,0.77158,86.3,0.70423,98.971,0.71942
75.895,0.55917,84.99,0.77782,86.76,0.70703,99.204,0.72133
77.078,0.55922,85.905,0.78297,87.638,0.71225,99.368,0.72275
79.832,0.55932,86.804,0.78781,87.641,0.71225,99.522,0.72436
81.443,0.55936,87.496,0.7913,87.654,0.71234,99.609,0.72548
82.561,0.55939,88.29,0.79506,87.727,0.71276,99.671,0.72624
84.18,0.55942,88.303,0.79506,88.471,0.71706,99.763,0.72763
85.296,0.55944,88.322,0.79518,90.08,0.72596,99.825,0.72876
86.14,0.55945,88.416,0.79567,90.976,0.73065,99.859,0.72948
86.818,0.55946,89.42,0.80004,91.85,0.73504,99.883,0.73012
87.72,0.55947,90.858,0.80558,92.812,0.73949,99.9,0.73052
89.243,0.55949,91.869,0.80892,93.598,0.74294,99.915,0.73099
90.323,0.5595,92.578,0.81112,94.273,0.74574,99.926,0.73139
91.19,0.5595,93.597,0.81388,94.881,0.74806,99.951,0.73233
91.499,0.55951,94.573,0.8161,95.798,0.75125,99.972,0.73343
91.726,0.55951,95.294,0.81756,96.384,0.75308,99.988,0.73483
91.836,0.55951,95.8,0.81844,96.763,0.75416,99.994,0.73576
91.836,0.55951,96.482,0.81947,97.036,0.75487,99.997,0.73637
91.836,0.55951,96.989,0.82016,97.195,0.75529,99.999,0.73728
91.839,0.55951,97.206,0.82041,97.303,0.75555,99.999,0.73788
91.865,0.55951,97.294,0.8205,97.332,0.75561,100,0.73833
91.965,0.55951,97.357,0.82058,97.394,0.75576,100,0.73863
92.132,0.55951,97.394,0.82061,97.414,0.75583,100,0.73885
92.323,0.55951,97.394,0.82061,97.415,0.75583,100,0.73907
92.635,0.55951,97.395,0.82061,97.438,0.75587,100,0.73921
92.919,0.55951,97.399,0.82064,97.501,0.75601,100,0.7395
93.202,0.55952,97.435,0.82066,97.586,0.75621,100,0.73986
93.585,0.55952,97.503,0.82074,97.757,0.75659,100,0.74036
94.811,0.55952,97.56,0.82079,97.927,0.75694,100,0.74063
95.783,0.55953,97.676,0.82093,98.08,0.75726,100,0.74084
96.524,0.55953,97.867,0.82111,98.217,0.75751,100,0.74097
97.023,0.55953,98.041,0.82126,98.367,0.75779,100,0.7411
97.449,0.55953,98.199,0.8214,98.501,0.75802,100,0.74123
97.841,0.55953,98.321,0.8215,98.636,0.75824,100,0.74136
