-3.437,0.72463,-4.1551,0.71745,-3.5557,0.71553,-3.4181,0.71745,-3.4599,0.72415,-3.4599,0.70763
-3.4352,0.72511,-4.1529,0.71888,-3.5538,0.71553,-3.4163,0.7184,-3.458,0.72415,-3.458,0.70811
-3.4334,0.72558,-4.1507,0.71841,-3.552,0.71601,-3.4145,0.7184,-3.4562,0.72415,-3.4562,0.70811
-3.4316,0.72558,-4.1485,0.71841,-3.5502,0.71601,-3.4127,0.71888,-3.4544,0.72367,-3.4544,0.70859
-3.4297,0.72511,-4.1463,0.71841,-3.5484,0.71649,-3.4109,0.71888,-3.4526,0.72319,-3.4526,0.70907
-3.4279,0.72463,-4.1441,0.71793,-3.5465,0.7184,-3.409,0.71888,-3.4507,0.72415,-3.4507,0.70859
-3.4261,0.72558,-4.1419,0.71841,-3.5447,0.71793,-3.4072,0.7184,-3.4489,0.72367,-3.4489,0.70859
-3.4243,0.72654,-4.1397,0.71841,-3.5429,0.71793,-3.4054,0.7184,-3.4471,0.72367,-3.4471,0.70811
-3.4224,0.7275,-4.1375,0.71888,-3.5411,0.71745,-3.4036,0.71888,-3.4453,0.72415,-3.4453,0.70859
-3.4206,0.72798,-4.1353,0.7208,-3.5392,0.71697,-3.4018,0.7184,-3.4434,0.72367,-3.4434,0.70907
-3.4188,0.72893,-4.1331,0.72032,-3.5374,0.71649,-3.4,0.7184,-3.4416,0.72415,-3.4416,0.70763
-3.417,0.72989,-4.1309,0.72128,-3.5356,0.71793,-3.3982,0.7184,-3.4398,0.72463,-3.4398,0.70763
-3.4151,0.72989,-4.1287,0.72032,-3.5338,0.71793,-3.3964,0.71888,-3.438,0.72319,-3.438,0.70668
-3.4133,0.73181,-4.1265,0.71936,-3.5319,0.7184,-3.3946,0.7184,-3.4361,0.72415,-3.4361,0.70716
-3.4115,0.73133,-4.1243,0.7208,-3.5301,0.72032,-3.3928,0.71745,-3.4343,0.72415,-3.4343,0.70716
-3.4097,0.73133,-4.1221,0.72176,-3.5283,0.71888,-3.391,0.71888,-3.4325,0.72558,-3.4325,0.70763
-3.4078,0.73181,-4.1199,0.72223,-3.5265,0.71936,-3.3891,0.71888,-3.4307,0.72654,-3.4307,0.70811
-3.406,0.73276,-4.1177,0.72223,-3.5246,0.71793,-3.3873,0.71936,-3.4288,0.72606,-3.4288,0.70859
-3.4042,0.73372,-4.1155,0.72319,-3.5228,0.7184,-3.3855,0.71936,-3.427,0.72654,-3.427,0.71003
-3.4024,0.73468,-4.1133,0.72319,-3.521,0.71745,-3.3837,0.71936,-3.4252,0.72654,-3.4252,0.71003
-3.4005,0.73372,-4.1111,0.72319,-3.5192,0.71649,-3.3819,0.72032,-3.4234,0.7275,-3.4234,0.71051
-3.3987,0.73276,-4.1089,0.72367,-3.5173,0.71601,-3.3801,0.7208,-3.4215,0.72798,-3.4215,0.71051
-3.3969,0.73228,-4.1067,0.72415,-3.5155,0.71505,-3.3783,0.72128,-3.4197,0.72893,-3.4197,0.71098
-3.3951,0.73228,-4.1045,0.72511,-3.5137,0.7141,-3.3765,0.72176,-3.4179,0.72941,-3.4179,0.71098
-3.3932,0.73372,-4.1023,0.72606,-3.5119,0.71458,-3.3747,0.72271,-3.4161,0.72941,-3.4161,0.71146
-3.3914,0.7342,-4.1001,0.72606,-3.51,0.71314,-3.3729,0.72319,-3.4142,0.72846,-3.4142,0.71194
-3.3896,0.73372,-4.0979,0.72558,-3.5082,0.7141,-3.371,0.72367,-3.4124,0.72798,-3.4124,0.71194
-3.3878,0.73324,-4.0957,0.72654,-3.5064,0.71362,-3.3692,0.72415,-3.4106,0.72846,-3.4106,0.71242
-3.3859,0.73228,-4.0935,0.72558,-3.5046,0.71362,-3.3674,0.72415,-3.4088,0.72798,-3.4088,0.71242
-3.3841,0.73181,-4.0913,0.72511,-3.5027,0.71314,-3.3656,0.72415,-3.4069,0.72798,-3.4069,0.7129
-3.3823,0.73085,-4.0891,0.72606,-3.5009,0.71266,-3.3638,0.72558,-3.4051,0.72798,-3.4051,0.71433
-3.3805,0.73037,-4.0869,0.72606,-3.4991,0.71123,-3.362,0.72654,-3.4033,0.7275,-3.4033,0.71338
-3.3786,0.73037,-4.0847,0.7275,-3.4973,0.71123,-3.3602,0.72654,-3.4015,0.72846,-3.4015,0.71386
-3.3768,0.72893,-4.0825,0.72846,-3.4954,0.71123,-3.3584,0.7275,-3.3996,0.72846,-3.3996,0.71386
-3.375,0.72846,-4.0803,0.72846,-3.4936,0.71027,-3.3566,0.72846,-3.3978,0.72846,-3.3978,0.71386
-3.3732,0.72989,-4.0781,0.72846,-3.4918,0.71123,-3.3548,0.72702,-3.396,0.7275,-3.396,0.71386
-3.3714,0.72989,-4.0759,0.72798,-3.49,0.71218,-3.3529,0.72702,-3.3942,0.72798,-3.3942,0.71386
-3.3695,0.72989,-4.0737,0.72798,-3.4881,0.71218,-3.3511,0.72654,-3.3923,0.72846,-3.3923,0.71386
-3.3677,0.72893,-4.0715,0.7275,-3.4863,0.71266,-3.3493,0.72702,-3.3905,0.72846,-3.3905,0.7129
