#Time,"P(t), Reactive, bar","P'(t), Reactive, bar/ms","P(t), Non-Reactive, bar"
-2.3700000,42.3190000,8.6623000,42.3310000
-2.3600000,42.3950000,7.6573000,42.4190000
-2.3500000,42.5170000,8.6942000,42.5050000
-2.3400000,42.6030000,9.4919000,42.6100000
-2.3300000,42.6700000,8.2635000,42.7620000
-2.3200000,42.7590000,7.9604000,42.8430000
-2.3100000,42.8470000,7.2744000,42.8830000
-2.3000000,42.9220000,7.6254000,42.9850000
-2.2900000,42.9920000,8.1997000,43.0730000
-2.2800000,43.0410000,7.7849000,43.1380000
-2.2700000,43.1470000,7.1468000,43.2160000
-2.2600000,43.2470000,7.8806000,43.2960000
-2.2500000,43.3030000,7.4659000,43.3790000
-2.2400000,43.3570000,6.4449000,43.4750000
-2.2300000,43.4230000,6.2854000,43.5390000
-2.2200000,43.5030000,6.5885000,43.6120000
-2.2100000,43.5680000,5.9185000,43.6870000
-2.2000000,43.6210000,6.6523000,43.7360000
-2.1900000,43.6810000,7.8487000,43.8150000
-2.1800000,43.7350000,6.7320000,43.8800000
-2.1700000,43.8490000,6.2694000,43.9340000
-2.1600000,43.9410000,7.7849000,44.0110000
-2.1500000,43.9560000,6.7001000,44.0830000
-2.1400000,44.0130000,5.7908000,44.1320000
-2.1300000,44.1040000,7.0351000,44.1900000
-2.1200000,44.1760000,7.1149000,44.2420000
-2.1100000,44.2520000,7.2904000,44.3250000
-2.1000000,44.3100000,7.4340000,44.3780000
-2.0900000,44.3720000,6.9235000,44.4350000
-2.0800000,44.4690000,7.4499000,44.5280000
-2.0700000,44.5430000,7.9444000,44.6330000
-2.0600000,44.6100000,7.7211000,44.7180000
-2.0500000,44.6890000,7.6573000,44.7690000
-2.0400000,44.7660000,7.9604000,44.8200000
-2.0300000,44.8570000,8.4868000,44.8980000
-2.0200000,44.9330000,8.4868000,44.9820000
-2.0100000,45.0160000,8.4390000,45.0940000
-2.0000000,45.1140000,8.6304000,45.1720000
-1.9900000,45.1900000,8.5028000,45.2280000
-1.9800000,45.2810000,8.2954000,45.3300000
-1.9700000,45.3630000,8.9495000,45.4310000
-1.9600000,45.4410000,8.5347000,45.5090000
-1.9500000,45.5360000,8.2954000,45.5850000
-1.9400000,45.6290000,8.1359000,45.6720000
-1.9300000,45.7020000,7.8966000,45.7390000
-1.9200000,45.7730000,7.6254000,45.8210000
-1.9100000,45.8410000,7.2585000,45.9040000
-1.9000000,45.9240000,6.9873000,45.9840000
-1.8900000,46.0020000,6.9075000,46.0580000
-1.8800000,46.0600000,6.6044000,46.1340000
-1.8700000,46.1190000,6.7799000,46.2000000
-1.8600000,46.1810000,6.0939000,46.2600000
-1.8500000,46.2530000,5.7749000,46.3430000
-1.8400000,46.3280000,5.9025000,46.4100000
-1.8300000,46.3580000,5.3122000,46.4630000
-1.8200000,46.4040000,4.0041000,46.5270000
-1.8100000,46.4600000,4.7858000,46.5550000
-1.8000000,46.5000000,4.4189000,46.6180000
-1.7900000,46.5380000,3.9722000,46.6800000
-1.7800000,46.5890000,4.4029000,46.7070000
-1.7700000,46.6200000,4.1158000,46.7530000
-1.7600000,46.6640000,3.7648000,46.8090000
-1.7500000,46.7150000,4.5784000,46.8660000
-1.7400000,46.7440000,5.2803000,46.9290000
-1.7300000,46.7950000,5.2006000,46.9830000
-1.7200000,46.8610000,5.5834000,47.0260000
-1.7100000,46.9290000,5.5675000,47.0790000
-1.7000000,46.9820000,5.5834000,47.1180000
-1.6900000,47.0230000,5.6792000,47.1810000
-1.6800000,47.0740000,5.6632000,47.2320000
-1.6700000,47.1410000,5.5356000,47.2650000
-1.6600000,47.2130000,6.0301000,47.3260000
-1.6500000,47.2660000,6.1099000,47.3910000
-1.6400000,47.3090000,6.0301000,47.4570000
-1.6300000,47.3770000,6.0939000,47.5330000
-1.6200000,47.4480000,7.1628000,47.5860000
-1.6100000,47.5210000,6.8916000,47.6420000
-1.6000000,47.5860000,6.7799000,47.7010000
-1.5900000,47.6610000,6.5885000,47.7610000
-1.5800000,47.7190000,6.4289000,47.8220000
-1.5700000,47.7830000,6.4768000,47.8750000
-1.5600000,47.8480000,6.6204000,47.9210000
-1.5500000,47.9090000,6.3173000,47.9510000
-1.5400000,47.9850000,5.9663000,48.0040000
-1.5300000,48.0430000,6.0301000,48.0640000
-1.5200000,48.0920000,5.5675000,48.1310000
-1.5100000,48.1450000,5.5196000,48.1920000
-1.5000000,48.2020000,5.5994000,48.2490000
-1.4900000,48.2630000,5.5196000,48.2930000
-1.4800000,48.3190000,5.3282000,48.3360000
-1.4700000,48.3680000,4.4987000,48.3850000
-1.4600000,48.4130000,4.4189000,48.4430000
-1.4500000,48.4540000,4.5306000,48.4620000
-1.4400000,48.4860000,4.2275000,48.4790000
-1.4300000,48.5390000,3.7010000,48.5370000
-1.4200000,48.5870000,4.0041000,48.5810000
-1.4100000,48.6150000,3.3022000,48.6070000
-1.4000000,48.6390000,2.6162000,48.6320000
-1.3900000,48.6710000,2.8715000,48.6500000
-1.3800000,48.6940000,2.9193000,48.6910000
-1.3700000,48.7210000,2.1696000,48.7500000
-1.3600000,48.7560000,2.2653000,48.7680000
-1.3500000,48.7730000,2.3450000,48.7810000
-1.3400000,48.7810000,2.2015000,48.8160000
-1.3300000,48.8070000,1.8027000,48.8560000
-1.3200000,48.8340000,2.0898000,48.8760000
-1.3100000,48.8610000,2.3610000,48.8830000
-1.3000000,48.8690000,2.0260000,48.8840000
-1.2900000,48.8880000,1.5474000,48.9320000
-1.2800000,48.9180000,2.5365000,48.9710000
-1.2700000,48.9330000,2.7917000,49.0060000
-1.2600000,48.9550000,2.1217000,49.0180000
-1.2500000,48.9970000,2.1696000,49.0540000
-1.2400000,49.0170000,2.3770000,49.0900000
-1.2300000,49.0270000,2.8715000,49.1000000
-1.2200000,49.0460000,1.8186000,49.1250000
-1.2100000,49.0780000,2.4727000,49.1480000
-1.2000000,49.1270000,3.3660000,49.1780000
-1.1900000,49.1230000,2.5365000,49.2150000
-1.1800000,49.1610000,2.1855000,49.2640000
-1.1700000,49.2010000,3.6532000,49.2850000
-1.1600000,49.2060000,2.9353000,49.3020000
-1.1500000,49.2570000,2.4248000,49.3490000
-1.1400000,49.2920000,3.1586000,49.3710000
-1.1300000,49.3030000,2.9512000,49.3930000
-1.1200000,49.3330000,3.1427000,49.4200000
-1.1100000,49.3600000,2.9512000,49.4590000
-1.1000000,49.4050000,2.3291000,49.4810000
-1.0900000,49.4420000,2.4089000,49.4790000
-1.0800000,49.4390000,1.4038000,49.5080000
-1.0700000,49.4450000,0.9412100,49.5190000
-1.0600000,49.4620000,1.4038000,49.5300000
-1.0500000,49.4700000,1.7867000,49.5530000
-1.0400000,49.4980000,1.1486000,49.5770000
-1.0300000,49.5120000,1.2443000,49.5880000
-1.0200000,49.5250000,1.7388000,49.5900000
-1.0100000,49.5230000,1.2762000,49.6250000
-1.0000000,49.5370000,0.5423900,49.6370000
-0.9900000,49.5740000,1.5315000,49.6280000
-0.9800000,49.5680000,1.2603000,49.5940000
-0.9700000,49.5650000,?,49.5910000
-0.9600000,49.5880000,0.5264400,49.6230000
-0.9500000,49.5800000,1.1805000,49.6340000
-0.9400000,49.5770000,0.1595300,49.6200000
-0.9300000,49.6000000,0.3350100,49.6020000
-0.9200000,49.6080000,0.4626300,49.6040000
-0.9100000,49.6000000,0.1116700,49.6020000
-0.9000000,49.5980000,0.3828700,49.6100000
-0.8900000,49.5960000,0.6062000,49.6070000
-0.8800000,49.6110000,0.3190600,49.5850000
-0.8700000,49.6300000,0.9571600,49.5800000
-0.8600000,49.6280000,0.8135900,49.6040000
-0.8500000,49.6240000,0.4466800,49.5990000
-0.8400000,49.6410000,1.2284000,49.5800000
-0.8300000,49.6490000,0.9890700,49.5850000
-0.8200000,49.6630000,0.6062000,49.5930000
-0.8100000,49.6840000,0.8933500,49.5990000
-0.8000000,49.6680000,1.0210000,49.6040000
-0.7900000,49.6760000,0.3031000,49.6090000
-0.7800000,49.6940000,1.1965000,49.6440000
-0.7700000,49.7080000,1.5155000,49.6710000
-0.7600000,49.7160000,1.6591000,49.6720000
-0.7500000,49.7340000,1.2603000,49.6820000
-0.7400000,49.7530000,1.6431000,49.6950000
-0.7300000,49.7720000,1.6272000,49.7160000
-0.7200000,49.7770000,1.2762000,49.7350000
-0.7100000,49.7960000,1.1167000,49.7470000
-0.7000000,49.8090000,1.3879000,49.7680000
-0.6900000,49.8150000,1.1326000,49.7810000
-0.6800000,49.8310000,1.1486000,49.8020000
-0.6700000,49.8420000,1.4038000,49.8260000
-0.6600000,49.8530000,1.0529000,49.8180000
-0.6500000,49.8680000,0.7497700,49.8240000
-0.6400000,49.8770000,0.5264400,49.8460000
-0.6300000,49.8770000,0.5743000,49.8580000
-0.6200000,49.8760000,0.1914300,49.8690000
-0.6100000,49.8790000,0.4466800,49.8750000
-0.6000000,49.8920000,0.7019200,49.8860000
-0.5900000,49.8920000,0.3509600,49.9200000
-0.5800000,49.9010000,?,49.9050000
-0.5700000,49.9030000,?,49.883,
-0.5600000,49.8900000,?,49.8910000
-0.5500000,49.8900000,?,49.8990000
-0.5400000,49.8980000,?,49.9070000
-0.5300000,49.8740000,?,49.9070000
-0.5200000,49.8760000,?,49.904
-0.5100000,49.8710000,?,49.9010000
-0.5000000,49.8530000,?,49.9170000
-0.4900000,49.8520000,?,49.9210000
-0.4800000,49.8640000,0.3190500,49.9250000
-0.4700000,49.8600000,0.0957160,49.9290000
-0.4600000,49.8630000,0.1276200,49.9230000
-0.4500000,49.8660000,0.4466800,49.9310000
-0.4400000,49.8580000,0.0957160,49.9360000
-0.4300000,49.8740000,?,49.9260000
-0.4200000,49.8760000,0.5104800,49.9260000
-0.4100000,49.8660000,0.3509600,49.9260000
-0.4000000,49.8660000,0.0319040,49.9260000
-0.3900000,49.8800000,0.7019200,49.9230000
-0.3800000,49.8900000,0.7816800,49.9360000
-0.3700000,49.8880000,0.5264400,49.9370000
-0.3600000,49.9010000,0.6062000,49.9390000
-0.3500000,49.9010000,0.6221600,49.9400000
-0.3400000,49.9080000,0.1435700,49.9520000
-0.3300000,49.9190000,0.5104800,49.9550000
-0.3200000,49.9140000,0.8454900,49.9520000
-0.3100000,49.9150000,0.3669100,49.9530000
-0.3000000,49.9300000,0.5264400,49.9500000
-0.2900000,49.9430000,0.5902500,49.9600000
-0.2800000,49.9390000,0.2552400,49.9610000
-0.2700000,49.9390000,0.1116700,49.9530000
-0.2600000,49.9390000,0.5423900,49.9660000
-0.2500000,49.9430000,0.4945300,49.9720000
-0.2400000,49.9550000,0.6381100,49.9690000
-0.2300000,49.9670000,0.7338200,49.9740000
-0.2200000,49.9670000,0.5264400,49.9790000
-0.2100000,49.9710000,0.2712000,49.9790000
-0.2000000,49.9750000,0.3828700,49.9880000
-0.1900000,49.9780000,0.1754800,49.9840000
-0.1800000,49.9810000,0.3031000,49.9820000
-0.1700000,49.9820000,?,49.9930000
-0.1600000,49.9810000,0.3190500,49.9980000
-0.1500000,49.9860000,0.4785800,50.0000000
-0.1400000,49.9810000,0.5743000,50.0000000
-0.1300000,50.0000000,0.5104900,49.9960000
-0.1200000,50.0080000,0.9093100,50.0060000
-0.1100000,50.0100000,0.3669100,50.0110000
-0.1000000,50.0140000,0.0957190,50.0070000
-0.0900000,50.0160000,0.1914300,50.0040000
-0.0800000,50.0140000,0.2712000,50.0030000
-0.0700000,50.0140000,0.1116700,50.0170000
-0.0600000,50.0190000,?,50.0310000
-0.0500000,50.0240000,?,50.0300000
-0.0400000,50.0180000,0.0319070,50.0280000
-0.0300000,50.0080000,0.1276200,50.0410000
-0.0200000,50.0130000,0.1276200,50.0350000
-0.0100000,50.0220000,0.2073900,50.0300000
0.0000000,50.0300000,-0.0957170,50.0250000
0.0100000,50.0240000,0.2233400,50.0220000
0.0200000,50.0140000,-0.1276200,50.0250000
0.0300000,50.0110000,-0.2712000,50.0300000
0.0400000,50.0270000,-0.1914300,50.0270000
0.0500000,50.0220000,0.1914300,50.0230000
0.0600000,50.0130000,-0.4626300,50.0220000
0.0700000,50.0080000,-0.3031000,50.0230000
0.0800000,50.0110000,-0.0319070,50.0280000
0.0900000,50.0080000,-0.1595300,50.0310000
0.1000000,50.0110000,-0.0638130,50.0310000
0.1100000,50.0100000,-0.0319060,50.0330000
0.1200000,50.0020000,-0.2392900,50.0250000
0.1300000,50.0080000,0.0159530,50.0190000
0.1400000,50.0050000,0.4147700,50.0140000
0.1500000,50.0050000,-0.0957160,50.0060000
0.1600000,50.0140000,0.0478570,50.0120000
0.1700000,50.0140000,-0.0159530,50.0040000
0.1800000,50.0050000,-0.2552400,50.0120000
0.1900000,50.0050000,-0.4147700,50.0220000
0.2000000,50.0000000,0.1116700,50.0200000
0.2100000,50.0020000,-0.0797630,50.0170000
0.2200000,50.0020000,0.0638110,50.0230000
0.2300000,50.0080000,0.1276200,50.0170000
0.2400000,50.0030000,0.0797640,50.0110000
0.2500000,50.0030000,-0.4147700,50.0190000
0.2600000,50.0050000,-0.1914300,50.0110000
0.2700000,49.9980000,-0.2712000,50.0070000
0.2800000,49.9900000,-0.4307200,50.0110000
0.2900000,49.9920000,-0.1754800,50.0190000
0.3000000,49.9890000,0.0797640,50.0220000
0.3100000,49.9890000,0.0957170,50.0140000
0.3200000,49.9940000,-0.0478580,50.0170000
0.3300000,49.9940000,-0.1914300,50.0220000
0.3400000,49.9940000,-0.2392900,50.0170000
0.3500000,49.9840000,-0.0319050,50.0220000
0.3600000,49.9790000,-0.2552400,50.0220000
0.3700000,49.9840000,-0.0957160,50.0150000
0.3800000,49.9890000,-0.2712000,50.0070000
0.3900000,49.9820000,-0.2552400,50.0060000
0.4000000,49.9760000,-0.3350100,50.0090000
0.4100000,49.9650000,-0.7497800,50.0090000
0.4200000,49.9680000,-0.7019200,49.9960000
0.4300000,49.9670000,-0.0159520,49.9900000
0.4400000,49.9490000,-0.3031000,49.9920000
0.4500000,49.9510000,-0.6221500,49.9930000
0.4600000,49.9590000,0.0478590,49.9930000
0.4700000,49.9510000,-0.3190600,49.9850000
0.4800000,49.9440000,-0.6381100,49.9710000
0.4900000,49.9440000,-0.2073900,49.9600000
0.5000000,49.9310000,-0.2392900,49.9530000
0.5100000,49.9330000,-0.8135900,49.9600000
0.5200000,49.9380000,-0.0319060,49.9560000
0.5300000,49.9270000,-0.0638120,49.9420000
0.5400000,49.9150000,-0.5743000,49.9340000
0.5500000,49.9270000,-0.5264400,49.9340000
0.5600000,49.9220000,-0.3031000,49.9330000
0.5700000,49.9110000,-0.6859700,49.9260000
0.5800000,49.9030000,-0.2871500,49.9200000
0.5900000,49.8960000,-0.1754800,49.9090000
0.6000000,49.9000000,-0.3031000,49.9050000
0.6100000,49.9090000,-0.0000005,49.9100000
0.6200000,49.9010000,-0.1595300,49.9100000
0.6300000,49.8920000,-0.3669100,49.9130000
0.6400000,49.8930000,-0.0797630,49.9130000
0.6500000,49.8900000,0.1276200,49.9040000
0.6600000,49.8960000,-0.2233400,49.9050000
0.6700000,49.9000000,0.3509600,49.9120000
0.6800000,49.8950000,0.1914300,49.9120000
0.6900000,49.8900000,-0.1435700,49.9050000
0.7000000,49.9030000,-0.4147700,49.9070000
0.7100000,49.9000000,0.1276200,49.9070000
0.7200000,49.8900000,-0.4785800,49.9120000
0.7300000,49.8800000,-0.2233400,49.9200000
0.7400000,49.8880000,0.0957170,49.9180000
0.7500000,49.8850000,0.3350100,49.9100000
0.7600000,49.8950000,0.1276200,49.9090000
0.7700000,49.8980000,0.4147700,49.9050000
0.7800000,49.8950000,0.0957170,49.9100000
0.7900000,49.8980000,0.1595300,49.9150000
0.8000000,49.9010000,0.2073900,49.9070000
0.8100000,49.9010000,0.3509600,49.9020000
0.8200000,49.9080000,0.4626300,49.9050000
0.8300000,49.9080000,0.2233400,49.9090000
0.8400000,49.9150000,-0.1116700,49.9100000
0.8500000,49.9190000,0.0638100,49.9100000
0.8600000,49.9080000,0.0797630,49.9120000
0.8700000,49.9040000,-0.2871500,49.9070000
0.8800000,49.9090000,-0.2712000,49.9100000
0.8900000,49.9140000,-0.0638120,49.9180000
0.9000000,49.9060000,0.1116700,49.9120000
0.9100000,49.8980000,-0.1116700,49.9050000
0.9200000,49.9030000,-0.1116700,49.9070000
0.9300000,49.9110000,-0.1754800,49.9040000
0.9400000,49.9080000,-0.3509600,49.9040000
0.9500000,49.8980000,-0.5743000,49.9070000
0.9600000,49.8850000,-0.4945300,49.8990000
0.9700000,49.8820000,-0.5583400,49.9050000
0.9800000,49.8840000,-0.2073900,49.9040000
0.9900000,49.8840000,-0.2712000,49.9010000
1.0000000,49.8760000,-0.1754800,49.9020000
1.0100000,49.8740000,-0.3509600,49.9010000
1.0200000,49.8690000,-0.2233400,49.8940000
1.0300000,49.8720000,-0.4147700,49.8940000
1.0400000,49.8680000,-0.0957160,49.8930000
1.0500000,49.8630000,-0.1276200,49.8960000
1.0600000,49.8580000,-0.4147700,49.8940000
1.0700000,49.8630000,-0.1276200,49.8910000
1.0800000,49.8630000,0.0319050,49.8850000
1.0900000,49.8520000,-0.4945300,49.8770000
1.1000000,49.8560000,-0.3828700,49.8750000
1.1100000,49.8520000,-0.1914300,49.8730000
1.1200000,49.8410000,-0.5423900,49.8690000
1.1300000,49.8450000,-0.4147700,49.8640000
1.1400000,49.8370000,-0.1276200,49.8560000
1.1500000,49.8330000,-0.4945300,49.8560000
1.1600000,49.8340000,-0.2871500,49.8590000
1.1700000,49.8290000,-0.0797640,49.8590000
1.1800000,49.8250000,-0.4307200,49.8580000
1.1900000,49.8250000,-0.3669100,49.8560000
1.2000000,49.8230000,-0.3509600,49.8510000
1.2100000,49.8130000,-0.5104900,49.8420000
1.2200000,49.8100000,-0.7338300,49.8400000
1.2300000,49.8040000,-0.2712000,49.8320000
1.2400000,49.7970000,-0.5264400,49.8270000
1.2500000,49.7930000,-0.5583500,49.8160000
1.2600000,49.7960000,-0.2871500,49.8050000
1.2700000,49.7850000,-0.3669100,49.8100000
1.2800000,49.7800000,-0.5583400,49.8130000
1.2900000,49.7810000,-0.0957160,49.8130000
1.3000000,49.7740000,-0.2073800,49.8100000
1.3100000,49.7750000,-0.2871500,49.8060000
1.3200000,49.7780000,0.1276200,49.8020000
1.3300000,49.7700000,0.1116700,49.7970000
1.3400000,49.7740000,-0.1754800,49.8030000
1.3500000,49.7780000,0.0000005,49.8000000
1.3600000,49.7770000,-0.0478580,49.7940000
1.3700000,49.7720000,-0.2073800,49.7910000
1.3800000,49.7690000,-0.2233400,49.7910000
1.3900000,49.7690000,-0.0319060,49.7870000
1.4000000,49.7690000,-0.0000010,49.7910000
1.4100000,49.7690000,-0.1435700,49.7950000
1.4200000,49.7700000,0.0638120,49.7950000
1.4300000,49.7670000,-0.1116700,49.7920000
1.4400000,49.7640000,-0.1914300,49.7870000
1.4500000,49.7690000,-0.1116700,49.7830000
1.4600000,49.7620000,0.0159540,49.7810000
1.4700000,49.7620000,-0.2392900,49.7750000
1.4800000,49.7620000,-0.1914300,49.7710000
1.4900000,49.7610000,-0.1914300,49.7700000
1.5000000,49.7580000,-0.1754800,49.7700000
1.5100000,49.7530000,-0.2233400,49.7650000
1.5200000,49.7530000,-0.2073900,49.7600000
1.5300000,49.7530000,-0.2712000,49.7600000
1.5400000,49.7500000,-0.2712000,49.7540000
1.5500000,49.7460000,-0.1276200,49.7470000
1.5600000,49.7400000,-0.1276200,49.7470000
1.5700000,49.7420000,-0.1754800,49.7390000
1.5800000,49.7460000,0.0159510,49.7360000
1.5900000,49.7430000,-0.1595300,49.7330000
1.6000000,49.7400000,-0.1754800,49.7270000
1.6100000,49.7380000,0.1914300,49.7270000
1.6200000,49.7350000,0.1116700,49.7240000
1.6300000,49.7430000,0.0159510,49.7200000
1.6400000,49.7510000,0.2073900,49.7220000
1.6500000,49.7450000,0.1116700,49.7200000
1.6600000,49.7420000,-0.1435700,49.7170000
1.6700000,49.7430000,0.1435700,49.7160000
1.6800000,49.7460000,0.3190500,49.7080000
1.6900000,49.7500000,0.2712000,49.7000000
1.7000000,49.7540000,0.1116700,49.7000000
1.7100000,49.7560000,0.2073800,49.6980000
1.7200000,49.7540000,0.0957150,49.7010000
1.7300000,49.7530000,-0.0638110,49.7000000
1.7400000,49.7580000,0.0957160,49.6980000
1.7500000,49.7580000,0.2552500,49.7010000
1.7600000,49.7560000,0.0478600,49.6960000
1.7700000,49.7610000,0.0797650,49.6930000
1.7800000,49.7620000,0.1595300,49.6920000
1.7900000,49.7610000,0.1754800,49.6870000
1.8000000,49.7620000,-0.1276200,49.6840000
1.8100000,49.7620000,-0.1914300,49.6800000
1.8200000,49.7640000,-0.3190500,49.6790000
1.8300000,49.7540000,-0.2073800,49.6790000
1.8400000,49.7500000,-0.3031000,49.6790000
1.8500000,49.7480000,-0.1914300,49.6770000
1.8600000,49.7510000,-0.0797630,49.6760000
1.8700000,49.7510000,-0.0797640,49.6740000
1.8800000,49.7460000,-0.1914300,49.6760000
1.8900000,49.7450000,-0.3031000,49.6770000
1.9000000,49.7420000,-0.2073800,49.6760000
1.9100000,49.7400000,-0.3669100,49.6770000
1.9200000,49.7370000,-0.3509600,49.6740000
1.9300000,49.7340000,-0.1914300,49.6720000
1.9400000,49.7270000,-0.3669100,49.6710000
1.9500000,49.7260000,-0.4785800,49.6650000
1.9600000,49.7270000,-0.2712000,49.6660000
1.9700000,49.7180000,-0.3190600,49.6680000
1.9800000,49.7130000,-0.3828700,49.6610000
1.9900000,49.7130000,-0.2233400,49.6630000
2.0000000,49.7100000,-0.1116700,49.6630000
2.0100000,49.7110000,-0.2233300,49.6600000
2.0200000,49.7080000,0.0319060,49.6570000
2.0300000,49.7070000,-0.1754800,49.6530000
2.0400000,49.7050000,-0.1276200,49.6490000
2.0500000,49.7080000,-0.1116700,49.6520000
2.0600000,49.7030000,-0.0957180,49.6570000
2.0700000,49.7020000,-0.3190500,49.6550000
2.0800000,49.7000000,-0.2233400,49.6520000
2.0900000,49.6970000,-0.2392900,49.6470000
2.1000000,49.6940000,-0.1914300,49.6410000
2.1100000,49.6920000,-0.2392900,49.6340000
2.1200000,49.6910000,-0.0638100,49.6290000
2.1300000,49.6910000,-0.2073900,49.6290000
2.1400000,49.6870000,-0.0319060,49.6280000
2.1500000,49.6890000,-0.1276200,49.6280000
2.1600000,49.6840000,-0.1276200,49.6290000
2.1700000,49.6870000,-0.1435700,49.6280000
2.1800000,49.6840000,-0.0638090,49.6310000
2.1900000,49.6810000,-0.1595300,49.6280000
2.2000000,49.6830000,-0.1754800,49.6230000
2.2100000,49.6790000,-0.0797650,49.6180000
2.2200000,49.6790000,-0.2871500,49.6170000
2.2300000,49.6760000,-0.0478580,49.6120000
2.2400000,49.6750000,-0.2073900,49.6090000
2.2500000,49.6710000,-0.1754800,49.6040000
2.2600000,49.6750000,-0.1595300,49.6010000
2.2700000,49.6700000,-0.0478580,49.5970000
2.2800000,49.6680000,-0.1435700,49.5930000
2.2900000,49.6680000,-0.0478580,49.5900000
2.3000000,49.6680000,0.0319040,49.5880000
2.3100000,49.6700000,0.2711900,49.5880000
2.3200000,49.6700000,0.1276200,49.5880000
2.3300000,49.6730000,0.1435700,49.5850000
2.3400000,49.6790000,0.0957160,49.5860000
2.3500000,49.6750000,0.1914300,49.5830000
2.3600000,49.6760000,-0.1116700,49.5800000
2.3700000,49.6750000,-0.0159520,49.5780000
2.3800000,49.6780000,-0.1276200,49.5770000
2.3900000,49.6750000,-0.2073900,49.5770000
2.4000000,49.6710000,-0.3031000,49.5750000
2.4100000,49.6680000,-0.2073900,49.5770000
2.4200000,49.6630000,-0.0478600,49.5740000
2.4300000,49.6650000,-0.0957170,49.5740000
2.4400000,49.6670000,-0.0797650,49.5720000
2.4500000,49.6680000,-0.0957170,49.5690000
2.4600000,49.6630000,-0.1754800,49.5620000
2.4700000,49.6590000,-0.2233400,49.5590000
2.4800000,49.6590000,-0.3031000,49.5590000
2.4900000,49.6570000,-0.0319060,49.5610000
2.5000000,49.6570000,-0.0957160,49.5610000
2.5100000,49.6520000,-0.2233400,49.5620000
2.5200000,49.6550000,-0.2073800,49.5560000
2.5300000,49.6520000,0.0797630,49.5510000
2.5400000,49.6470000,-0.0957160,49.5430000
2.5500000,49.6510000,-0.0638120,49.5420000
2.5600000,49.6540000,0.1435700,49.5370000
2.5700000,49.6520000,0.1116700,49.5350000
2.5800000,49.6520000,0.0000000,49.5320000
2.5900000,49.6540000,0.1595300,49.5290000
2.6000000,49.6550000,0.2552400,49.5320000
2.6100000,49.6570000,0.3350100,49.5290000
2.6200000,49.6620000,0.0797640,49.5290000
2.6300000,49.6650000,0.0957160,49.5230000
2.6400000,49.6670000,0.2073900,49.5210000
2.6500000,49.6600000,0.1754800,49.5190000
2.6600000,49.6630000,0.0319050,49.5190000
2.6700000,49.6710000,0.3509600,49.5180000
2.6800000,49.6730000,0.3828600,49.5160000
2.6900000,49.6730000,0.0319040,49.5150000
2.7000000,49.6760000,-0.0957170,49.5130000
2.7100000,49.6760000,0.0319040,49.5070000
2.7200000,49.6710000,-0.0478580,49.5070000
2.7300000,49.6700000,-0.1595300,49.5050000
2.7400000,49.6730000,0.0478580,49.5030000
2.7500000,49.6730000,-0.0159500,49.5030000
2.7600000,49.6710000,0.0319070,49.4990000
2.7700000,49.6730000,-0.0159500,49.4970000
2.7800000,49.6700000,0.1435700,49.4950000
2.7900000,49.6750000,0.0797640,49.4910000
2.8000000,49.6750000,0.1914300,49.4840000
2.8100000,49.6780000,-0.0159530,49.4840000
2.8200000,49.6780000,0.0638110,49.4830000
2.8300000,49.6760000,-0.0319040,49.4870000
2.8400000,49.6750000,-0.0478560,49.4870000
2.8500000,49.6760000,-0.0478560,49.4860000
2.8600000,49.6760000,0.1116700,49.4870000
2.8700000,49.6760000,-0.0159530,49.4860000
2.8800000,49.6760000,0.2073800,49.4810000
2.8900000,49.6790000,0.2233400,49.4810000
2.9000000,49.6790000,0.3828600,49.4810000
2.9100000,49.6870000,0.1914300,49.4830000
2.9200000,49.6890000,0.2712000,49.4860000
2.9300000,49.6920000,0.0638120,49.4840000
2.9400000,49.6890000,-0.0159530,49.4870000
2.9500000,49.6890000,-0.0957170,49.4870000
2.9600000,49.6890000,-0.0159530,49.4870000
2.9700000,49.6870000,0.0478560,49.4840000
2.9800000,49.6890000,-0.0478600,49.4810000
2.9900000,49.6890000,0.1116700,49.4810000
3.0000000,49.6910000,0.0638110,49.4790000
3.0100000,49.6890000,0.0000000,49.4760000
3.0200000,49.6920000,0.1595300,49.4730000
3.0300000,49.6920000,0.2552400,49.4730000
3.0400000,49.6920000,0.2552400,49.4730000
3.0500000,49.7000000,0.2552400,49.4710000
3.0600000,49.7020000,0.3509600,49.4700000
3.0700000,49.7050000,0.1116700,49.4730000
3.0800000,49.7050000,-0.0319040,49.4790000
3.0900000,49.7050000,-0.0319060,49.4750000
3.1000000,49.7030000,-0.0957170,49.4680000
3.1100000,49.7000000,0.0638110,49.4680000
3.1200000,49.7030000,0.1116700,49.4650000
3.1300000,49.7030000,0.2233400,49.4680000
3.1400000,49.7100000,0.2871500,49.4680000
3.1500000,49.7110000,0.4307200,49.4650000
3.1600000,49.7130000,0.2712000,49.4630000
3.1700000,49.7190000,0.2871500,49.4620000
3.1800000,49.7220000,0.4626300,49.4630000
3.1900000,49.7240000,0.2073900,49.4630000
3.2000000,49.7270000,0.1754800,49.4630000
3.2100000,49.7320000,0.4626300,49.4600000
3.2200000,49.7300000,0.3190500,49.4560000
3.2300000,49.7350000,0.2711900,49.4520000
3.2400000,49.7450000,0.4147700,49.4480000
3.2500000,49.7430000,0.4785800,49.4480000
3.2600000,49.7480000,0.2073900,49.4440000
3.2700000,49.7510000,0.4466800,49.4400000
