Norm. Time,MCH,MCH-1,MCH-2,MCH-3,CYCHEXCH2
-18.936,0.0105,0,0,0,0
-18.897,0.0105,-1.30E-40,-8.14E-40,-8.14E-40,-1.61E-39
-18.857,0.0105,-2.00E-37,-8.46E-37,-8.46E-37,-2.57E-36
-18.818,0.0105,-4.90E-37,-1.69E-36,-1.69E-36,-6.32E-36
-18.779,0.0105,-7.55E-37,-2.28E-36,-2.28E-36,-9.73E-36
-18.736,0.0105,-9.49E-37,-2.64E-36,-2.64E-36,-1.21E-35
-18.698,0.0105,-6.90E-37,-1.52E-36,-1.52E-36,-8.64E-36
-18.659,0.0105,5.48E-37,2.73E-36,2.73E-36,7.43E-36
-18.61,0.0105,2.27E-36,8.56E-36,8.56E-36,2.94E-35
-18.562,0.0105,4.21E-36,1.50E-35,1.50E-35,5.39E-35
-18.542,0.0105,5.62E-36,2.01E-35,2.01E-35,7.18E-35
-18.502,0.0105,9.04E-36,3.22E-35,3.22E-35,1.15E-34
-18.463,0.0105,1.24E-35,4.39E-35,4.39E-35,1.57E-34
-18.428,0.0105,1.53E-35,5.38E-35,5.38E-35,1.93E-34
-18.384,0.0105,2.00E-35,6.99E-35,6.99E-35,2.52E-34
-18.345,0.0105,2.38E-35,8.24E-35,8.24E-35,2.99E-34
-18.305,0.0105,2.74E-35,9.43E-35,9.43E-35,3.44E-34
-18.266,0.0105,3.12E-35,1.07E-34,1.07E-34,3.90E-34
-18.223,0.0105,3.60E-35,1.23E-34,1.23E-34,4.51E-34
-18.186,0.0105,3.98E-35,1.36E-34,1.36E-34,4.98E-34
-18.147,0.0105,4.17E-35,1.41E-34,1.41E-34,5.21E-34
-18.108,0.0105,4.28E-35,1.43E-34,1.43E-34,5.33E-34
-18.068,0.0105,4.35E-35,1.45E-34,1.45E-34,5.42E-34
-18.029,0.0105,4.43E-35,1.47E-34,1.47E-34,5.51E-34
-17.99,0.0105,4.65E-35,1.54E-34,1.54E-34,5.79E-34
-17.947,0.0105,4.96E-35,1.64E-34,1.64E-34,6.20E-34
-17.908,0.0105,5.26E-35,1.74E-34,1.74E-34,6.58E-34
-17.871,0.0105,5.55E-35,1.83E-34,1.83E-34,6.94E-34
-17.818,0.0105,5.95E-35,1.96E-34,1.96E-34,7.45E-34
-17.753,0.0105,6.41E-35,2.11E-34,2.11E-34,8.03E-34
-17.753,0.0105,6.41E-35,2.11E-34,2.11E-34,8.03E-34
-17.713,0.0105,6.73E-35,2.21E-34,2.21E-34,8.44E-34
-17.674,0.0105,7.09E-35,2.32E-34,2.32E-34,8.89E-34
-17.635,0.0105,7.43E-35,2.43E-34,2.43E-34,9.33E-34
-17.595,0.0105,7.57E-35,2.45E-34,2.45E-34,9.50E-34
-17.556,0.0105,7.55E-35,2.42E-34,2.42E-34,9.47E-34
-17.517,0.0105,7.50E-35,2.39E-34,2.39E-34,9.41E-34
-17.477,0.0105,7.39E-35,2.33E-34,2.33E-34,9.28E-34
-17.437,0.0105,7.23E-35,2.26E-34,2.26E-34,9.08E-34
-17.398,0.0105,7.07E-35,2.19E-34,2.19E-34,8.90E-34
-17.365,0.0105,7.04E-35,2.16E-34,2.16E-34,8.87E-34
-17.358,0.0105,7.04E-35,2.16E-34,2.16E-34,8.88E-34
-17.319,0.0105,7.07E-35,2.16E-34,2.16E-34,8.93E-34
-17.279,0.0105,7.10E-35,2.16E-34,2.16E-34,8.99E-34
-17.237,0.0105,7.17E-35,2.16E-34,2.16E-34,9.10E-34
-17.201,0.0105,7.27E-35,2.18E-34,2.18E-34,9.23E-34
-17.161,0.0105,7.41E-35,2.21E-34,2.21E-34,9.43E-34
-17.106,0.0105,7.64E-35,2.26E-34,2.26E-34,9.73E-34
-17.048,0.0105,7.88E-35,2.32E-34,2.32E-34,1.00E-33
-17.003,0.0105,8.21E-35,2.41E-34,2.41E-34,1.05E-33
-16.964,0.0105,8.56E-35,2.51E-34,2.51E-34,1.09E-33
-16.964,0.0105,8.56E-35,2.51E-34,2.51E-34,1.09E-33
-16.924,0.0105,8.98E-35,2.63E-34,2.63E-34,1.15E-33
-16.886,0.0105,9.35E-35,2.73E-34,2.73E-34,1.19E-33
-16.806,0.0105,1.00E-34,2.90E-34,2.90E-34,1.28E-33
-16.767,0.0105,1.03E-34,2.99E-34,2.99E-34,1.32E-33
-16.728,0.0105,1.06E-34,3.06E-34,3.06E-34,1.36E-33
-16.688,0.0105,1.09E-34,3.12E-34,3.12E-34,1.39E-33
-16.648,0.0105,1.11E-34,3.17E-34,3.17E-34,1.42E-33
-16.606,0.0105,1.14E-34,3.22E-34,3.22E-34,1.45E-33
-16.569,0.0105,1.16E-34,3.26E-34,3.26E-34,1.48E-33
-16.53,0.0105,1.18E-34,3.31E-34,3.31E-34,1.50E-33
-16.49,0.0105,1.19E-34,3.33E-34,3.33E-34,1.52E-33
-16.451,0.0105,1.19E-34,3.29E-34,3.29E-34,1.52E-33
-16.412,0.0105,1.18E-34,3.22E-34,3.22E-34,1.51E-33
-16.371,0.0105,1.18E-34,3.17E-34,3.17E-34,1.50E-33
-16.293,0.0105,1.17E-34,3.09E-34,3.09E-34,1.50E-33
-16.256,0.0105,1.17E-34,3.05E-34,3.05E-34,1.50E-33
-16.232,0.0105,1.17E-34,3.06E-34,3.06E-34,1.50E-33
-16.201,0.0105,1.18E-34,3.06E-34,3.06E-34,1.52E-33
-16.175,0.0105,1.19E-34,3.06E-34,3.06E-34,1.52E-33
-16.098,0.0105,1.17E-34,2.94E-34,2.94E-34,1.51E-33
-16.02,0.0105,1.13E-34,2.73E-34,2.73E-34,1.46E-33
-15.982,0.0105,1.11E-34,2.62E-34,2.62E-34,1.43E-33
-15.94,0.0105,1.08E-34,2.49E-34,2.49E-34,1.40E-33
-15.899,0.0105,1.05E-34,2.36E-34,2.36E-34,1.36E-33
-15.859,0.0105,1.02E-34,2.22E-34,2.22E-34,1.33E-33
-15.82,0.0105,9.87E-35,2.07E-34,2.07E-34,1.28E-33
-15.78,0.0105,9.51E-35,1.92E-34,1.92E-34,1.24E-33
-15.78,0.0105,9.51E-35,1.92E-34,1.92E-34,1.24E-33
-15.741,0.0105,9.18E-35,1.78E-34,1.78E-34,1.20E-33
-15.705,0.0105,8.92E-35,1.67E-34,1.67E-34,1.17E-33
-15.662,0.0105,8.58E-35,1.52E-34,1.52E-34,1.13E-33
-15.621,0.0105,8.18E-35,1.36E-34,1.36E-34,1.08E-33
-15.579,0.0105,7.76E-35,1.18E-34,1.18E-34,1.03E-33
-15.54,0.0105,7.32E-35,9.93E-35,9.93E-35,9.74E-34
-15.466,0.0105,6.43E-35,6.24E-35,6.24E-35,8.64E-34
-15.425,0.0105,5.96E-35,4.31E-35,4.31E-35,8.06E-34
-15.386,0.0105,5.49E-35,2.42E-35,2.42E-35,7.48E-34
-15.346,0.0105,4.95E-35,3.13E-36,3.13E-36,6.81E-34
-15.31,0.0105,4.42E-35,-1.76E-35,-1.76E-35,6.16E-34
-15.277,0.0105,3.89E-35,-3.84E-35,-3.84E-35,5.49E-34
-15.228,0.0105,3.09E-35,-6.91E-35,-6.91E-35,4.50E-34
-15.187,0.0105,2.42E-35,-9.49E-35,-9.49E-35,3.67E-34
-15.149,0.0105,1.79E-35,-1.19E-34,-1.19E-34,2.88E-34
-15.109,0.0105,1.11E-35,-1.45E-34,-1.45E-34,2.03E-34
-15.031,0.0105,-4.94E-36,-2.08E-34,-2.08E-34,2.62E-36
-14.991,0.0105,-1.37E-35,-2.41E-34,-2.41E-34,-1.06E-34
-14.952,0.0105,-2.25E-35,-2.75E-34,-2.75E-34,-2.16E-34
-14.911,0.0105,-3.15E-35,-3.09E-34,-3.09E-34,-3.28E-34
-14.872,0.0105,-4.04E-35,-3.44E-34,-3.44E-34,-4.41E-34
-14.822,0.0105,-5.12E-35,-3.84E-34,-3.84E-34,-5.75E-34
-14.759,0.0105,-6.00E-35,-4.18E-34,-4.18E-34,-6.84E-34
-14.722,0.0105,-6.46E-35,-4.36E-34,-4.36E-34,-7.42E-34
-14.676,0.0105,-7.03E-35,-4.59E-34,-4.59E-34,-8.13E-34
-14.636,0.0105,-7.52E-35,-4.79E-34,-4.79E-34,-8.76E-34
-14.597,0.0105,-8.01E-35,-4.99E-34,-4.99E-34,-9.39E-34
-14.557,0.0105,-8.48E-35,-5.18E-34,-5.18E-34,-9.99E-34
-14.518,0.0105,-9.05E-35,-5.41E-34,-5.41E-34,-1.07E-33
-14.478,0.0105,-9.64E-35,-5.64E-34,-5.64E-34,-1.15E-33
-14.439,0.0105,-1.03E-34,-5.91E-34,-5.91E-34,-1.23E-33
-14.4,0.0105,-1.11E-34,-6.22E-34,-6.22E-34,-1.33E-33
-14.321,0.0105,-1.31E-34,-7.01E-34,-7.01E-34,-1.59E-33
-14.281,0.0105,-1.45E-34,-7.52E-34,-7.52E-34,-1.76E-33
-14.242,0.0105,-1.58E-34,-8.02E-34,-8.02E-34,-1.93E-33
-14.202,0.0105,-1.71E-34,-8.51E-34,-8.51E-34,-2.09E-33
-14.202,0.0105,-1.71E-34,-8.51E-34,-8.51E-34,-2.09E-33
-14.163,0.0105,-1.83E-34,-8.99E-34,-8.99E-34,-2.25E-33
-14.123,0.0105,-1.94E-34,-9.40E-34,-9.40E-34,-2.38E-33
-14.086,0.0105,-2.02E-34,-9.68E-34,-9.68E-34,-2.48E-33
-14.046,0.0105,-2.10E-34,-1.00E-33,-1.00E-33,-2.58E-33
-14.022,0.0105,-2.15E-34,-1.02E-33,-1.02E-33,-2.65E-33
-13.966,0.0105,-2.31E-34,-1.09E-33,-1.09E-33,-2.86E-33
-13.927,0.0105,-2.47E-34,-1.15E-33,-1.15E-33,-3.06E-33
-13.887,0.0105,-2.63E-34,-1.21E-33,-1.21E-33,-3.26E-33
-13.847,0.0105,-2.79E-34,-1.27E-33,-1.27E-33,-3.46E-33
-13.808,0.0105,-2.94E-34,-1.33E-33,-1.33E-33,-3.65E-33
-13.768,0.0105,-3.11E-34,-1.39E-33,-1.39E-33,-3.86E-33
-13.729,0.0105,-3.27E-34,-1.46E-33,-1.46E-33,-4.07E-33
-13.689,0.0105,-3.43E-34,-1.52E-33,-1.52E-33,-4.27E-33
-13.65,0.0105,-3.57E-34,-1.57E-33,-1.57E-33,-4.44E-33
-13.611,0.0105,-3.71E-34,-1.62E-33,-1.62E-33,-4.62E-33
-13.571,0.0105,-3.84E-34,-1.67E-33,-1.67E-33,-4.79E-33
-13.532,0.0105,-3.95E-34,-1.71E-33,-1.71E-33,-4.93E-33
-13.492,0.0105,-4.06E-34,-1.75E-33,-1.75E-33,-5.06E-33
-13.453,0.0105,-4.14E-34,-1.79E-33,-1.79E-33,-5.18E-33
-13.413,0.0105,-4.24E-34,-1.82E-33,-1.82E-33,-5.30E-33
-13.374,0.0105,-4.30E-34,-1.85E-33,-1.85E-33,-5.39E-33
-13.334,0.0105,-4.35E-34,-1.87E-33,-1.87E-33,-5.45E-33
-13.296,0.0105,-4.39E-34,-1.89E-33,-1.89E-33,-5.50E-33
-13.257,0.0105,-4.43E-34,-1.91E-33,-1.91E-33,-5.56E-33
-13.216,0.0105,-4.49E-34,-1.94E-33,-1.94E-33,-5.64E-33
-13.177,0.0105,-4.53E-34,-1.95E-33,-1.95E-33,-5.69E-33
-13.137,0.0105,-4.56E-34,-1.97E-33,-1.97E-33,-5.73E-33
-13.098,0.0105,-4.55E-34,-1.97E-33,-1.97E-33,-5.72E-33
-13.058,0.0105,-4.48E-34,-1.95E-33,-1.95E-33,-5.63E-33
-13.019,0.0105,-4.41E-34,-1.92E-33,-1.92E-33,-5.55E-33
-13.019,0.0105,-4.41E-34,-1.92E-33,-1.92E-33,-5.55E-33
-12.979,0.0105,-4.34E-34,-1.91E-33,-1.91E-33,-5.47E-33
-12.939,0.0105,-4.37E-34,-1.93E-33,-1.93E-33,-5.52E-33
-12.9,0.0105,-4.48E-34,-1.98E-33,-1.98E-33,-5.66E-33
-12.861,0.0105,-4.63E-34,-2.04E-33,-2.04E-33,-5.85E-33
-12.822,0.0105,-4.86E-34,-2.13E-33,-2.13E-33,-6.14E-33
-12.782,0.0105,-5.15E-34,-2.24E-33,-2.24E-33,-6.51E-33
-12.744,0.0105,-5.50E-34,-2.37E-33,-2.37E-33,-6.95E-33
-12.708,0.0105,-5.80E-34,-2.48E-33,-2.48E-33,-7.31E-33
-12.66,0.0105,-6.24E-34,-2.66E-33,-2.66E-33,-7.88E-33
-12.624,0.0105,-6.65E-34,-2.82E-33,-2.82E-33,-8.39E-33
-12.585,0.0105,-7.15E-34,-3.02E-33,-3.02E-33,-9.01E-33
-12.545,0.0105,-7.61E-34,-3.20E-33,-3.20E-33,-9.59E-33
-12.506,0.0105,-8.04E-34,-3.37E-33,-3.37E-33,-1.01E-32
-12.466,0.0105,-8.38E-34,-3.51E-33,-3.51E-33,-1.06E-32
-12.427,0.0105,-8.65E-34,-3.62E-33,-3.62E-33,-1.09E-32
-12.388,0.0105,-8.84E-34,-3.71E-33,-3.71E-33,-1.11E-32
-12.348,0.0105,-8.98E-34,-3.78E-33,-3.78E-33,-1.13E-32
-12.309,0.0105,-9.05E-34,-3.82E-33,-3.82E-33,-1.14E-32
-12.269,0.0105,-9.06E-34,-3.85E-33,-3.85E-33,-1.15E-32
-12.252,0.0105,-9.06E-34,-3.85E-33,-3.85E-33,-1.15E-32
-12.23,0.0105,-9.01E-34,-3.85E-33,-3.85E-33,-1.14E-32
-12.19,0.0105,-8.89E-34,-3.83E-33,-3.83E-33,-1.13E-32
-12.151,0.0105,-8.75E-34,-3.81E-33,-3.81E-33,-1.11E-32
-12.124,0.0105,-8.58E-34,-3.77E-33,-3.77E-33,-1.09E-32
-12.106,0.0105,-8.38E-34,-3.71E-33,-3.71E-33,-1.06E-32
-12.067,0.0105,-7.84E-34,-3.54E-33,-3.54E-33,-9.95E-33
-12.029,0.0105,-7.19E-34,-3.33E-33,-3.33E-33,-9.13E-33
-11.992,0.0105,-6.45E-34,-3.08E-33,-3.08E-33,-8.20E-33
-11.952,0.0105,-5.67E-34,-2.81E-33,-2.81E-33,-7.21E-33
-11.913,0.0105,-4.89E-34,-2.55E-33,-2.55E-33,-6.22E-33
-11.874,0.0105,-4.23E-34,-2.34E-33,-2.34E-33,-5.39E-33
-11.835,0.0105,-3.25E-34,-2.00E-33,-2.00E-33,-4.13E-33
-11.796,0.0105,-2.09E-34,-1.60E-33,-1.60E-33,-2.65E-33
-11.756,0.0105,-9.47E-35,-1.21E-33,-1.21E-33,-1.18E-33
-11.717,0.0105,3.82E-35,-7.43E-34,-7.43E-34,5.17E-34
-11.677,0.0105,2.25E-34,-6.24E-35,-6.25E-35,2.91E-33
-11.631,0.0105,5.92E-34,1.31E-33,1.31E-33,7.57E-33
-11.597,0.0105,9.01E-34,2.46E-33,2.46E-33,1.15E-32
-11.524,0.0105,1.60E-33,5.06E-33,5.06E-33,2.04E-32
-11.515,0.0105,1.69E-33,5.40E-33,5.40E-33,2.15E-32
-11.475,0.0105,2.07E-33,6.82E-33,6.82E-33,2.64E-32
-11.441,0.0105,2.43E-33,8.16E-33,8.16E-33,3.10E-32
-11.401,0.0105,2.86E-33,9.76E-33,9.76E-33,3.66E-32
-11.362,0.0105,3.34E-33,1.15E-32,1.15E-32,4.27E-32
-11.322,0.0105,3.87E-33,1.35E-32,1.35E-32,4.95E-32
-11.283,0.0105,4.39E-33,1.54E-32,1.54E-32,5.63E-32
-11.204,0.0105,5.44E-33,1.93E-32,1.93E-32,6.98E-32
-11.172,0.0105,5.89E-33,2.10E-32,2.10E-32,7.56E-32
-11.146,0.0105,6.28E-33,2.24E-32,2.24E-32,8.06E-32
-11.107,0.0105,6.97E-33,2.50E-32,2.50E-32,8.96E-32
-11.046,0.0105,8.30E-33,2.99E-32,2.99E-32,1.07E-31
-11.046,0.0105,8.30E-33,2.99E-32,2.99E-32,1.07E-31
-11.007,0.0105,9.25E-33,3.35E-32,3.35E-32,1.19E-31
-10.967,0.0105,1.02E-32,3.69E-32,3.69E-32,1.31E-31
-10.928,0.0105,1.12E-32,4.07E-32,4.07E-32,1.44E-31
-10.888,0.0105,1.24E-32,4.50E-32,4.50E-32,1.59E-31
-10.849,0.0105,1.37E-32,4.99E-32,4.99E-32,1.76E-31
-10.811,0.0105,1.51E-32,5.50E-32,5.50E-32,1.94E-31
-10.799,0.0105,1.55E-32,5.67E-32,5.67E-32,2.00E-31
-10.764,0.0105,1.68E-32,6.16E-32,6.16E-32,2.17E-31
-10.73,0.0105,1.81E-32,6.65E-32,6.65E-32,2.33E-31
-10.68,0.0105,2.00E-32,7.34E-32,7.34E-32,2.58E-31
-10.652,0.0105,2.11E-32,7.74E-32,7.74E-32,2.72E-31
-10.614,0.0105,2.27E-32,8.34E-32,8.34E-32,2.92E-31
-10.6,0.0105,2.34E-32,8.58E-32,8.58E-32,3.01E-31
-10.56,0.0105,2.53E-32,9.30E-32,9.30E-32,3.26E-31
-10.533,0.0105,2.68E-32,9.86E-32,9.86E-32,3.46E-31
-10.494,0.0105,2.95E-32,1.08E-31,1.08E-31,3.80E-31
-10.454,0.0105,3.24E-32,1.19E-31,1.19E-31,4.17E-31
-10.415,0.0105,3.51E-32,1.30E-31,1.30E-31,4.53E-31
-10.376,0.0105,3.77E-32,1.39E-31,1.39E-31,4.86E-31
-10.336,0.0105,4.03E-32,1.48E-31,1.48E-31,5.19E-31
-10.297,0.0105,4.30E-32,1.58E-31,1.58E-31,5.54E-31
-10.257,0.0105,4.61E-32,1.70E-31,1.70E-31,5.94E-31
-10.218,0.0105,4.95E-32,1.82E-31,1.82E-31,6.39E-31
-10.181,0.0105,5.26E-32,1.94E-31,1.94E-31,6.79E-31
-10.141,0.0105,5.57E-32,2.05E-31,2.05E-31,7.19E-31
-10.099,0.0105,5.87E-32,2.15E-31,2.15E-31,7.58E-31
-10.06,0.0105,6.16E-32,2.25E-31,2.25E-31,7.96E-31
-9.9929,0.0105,6.73E-32,2.45E-31,2.45E-31,8.69E-31
-9.94,0.0105,7.17E-32,2.60E-31,2.60E-31,9.27E-31
-9.8911,0.0105,7.61E-32,2.75E-31,2.75E-31,9.84E-31
-9.8627,0.0105,7.87E-32,2.84E-31,2.84E-31,1.02E-30
-9.8233,0.0105,8.23E-32,2.95E-31,2.95E-31,1.06E-30
-9.7838,0.0105,8.60E-32,3.07E-31,3.07E-31,1.11E-30
-9.7444,0.0105,8.99E-32,3.20E-31,3.20E-31,1.16E-30
-9.7049,0.0105,9.33E-32,3.31E-31,3.31E-31,1.21E-30
-9.6651,0.0105,9.60E-32,3.38E-31,3.38E-31,1.24E-30
-9.5854,0.0105,1.03E-31,3.57E-31,3.57E-31,1.33E-30
-9.5459,0.0105,1.05E-31,3.62E-31,3.62E-31,1.36E-30
-9.5077,0.0105,1.08E-31,3.67E-31,3.67E-31,1.40E-30
-9.4682,0.0105,1.12E-31,3.77E-31,3.77E-31,1.45E-30
-9.4288,0.0105,1.16E-31,3.90E-31,3.90E-31,1.51E-30
-9.3901,0.0105,1.22E-31,4.06E-31,4.06E-31,1.58E-30
-9.3566,0.0105,1.28E-31,4.26E-31,4.26E-31,1.66E-30
-9.3467,0.0105,1.30E-31,4.33E-31,4.33E-31,1.69E-30
-9.3104,0.0105,1.37E-31,4.53E-31,4.53E-31,1.78E-30
-9.2709,0.0105,1.43E-31,4.68E-31,4.68E-31,1.85E-30
-9.2315,0.0105,1.47E-31,4.78E-31,4.78E-31,1.91E-30
-9.192,0.0105,1.52E-31,4.86E-31,4.86E-31,1.98E-30
-9.1522,0.0105,1.56E-31,4.91E-31,4.91E-31,2.04E-30
-9.1131,0.0105,1.62E-31,5.01E-31,5.01E-31,2.11E-30
-9.0737,0.0105,1.68E-31,5.11E-31,5.11E-31,2.19E-30
-9.0737,0.0105,1.68E-31,5.11E-31,5.11E-31,2.19E-30
-9.0342,0.0105,1.74E-31,5.20E-31,5.20E-31,2.28E-30
-8.9952,0.0105,1.81E-31,5.31E-31,5.31E-31,2.37E-30
-8.9565,0.0105,1.89E-31,5.43E-31,5.43E-31,2.46E-30
-8.934,0.0105,1.93E-31,5.52E-31,5.52E-31,2.53E-30
-8.906,0.0105,2.01E-31,5.68E-31,5.68E-31,2.62E-30
-8.876,0.0105,2.09E-31,5.87E-31,5.87E-31,2.73E-30
-8.837,0.0105,2.23E-31,6.19E-31,6.19E-31,2.91E-30
-8.7975,0.0105,2.29E-31,6.19E-31,6.19E-31,3.00E-30
-8.7581,0.0105,2.29E-31,5.83E-31,5.83E-31,3.00E-30
-8.7186,0.0105,2.30E-31,5.55E-31,5.55E-31,3.02E-30
-8.6792,0.0105,2.34E-31,5.37E-31,5.37E-31,3.07E-30
-8.6393,0.0105,2.31E-31,4.88E-31,4.88E-31,3.05E-30
-8.6003,0.0105,2.23E-31,4.09E-31,4.09E-31,2.95E-30
-8.5604,0.0105,2.20E-31,3.54E-31,3.54E-31,2.92E-30
-8.5214,0.0105,2.21E-31,3.15E-31,3.15E-31,2.94E-30
-8.4815,0.0105,2.22E-31,2.70E-31,2.70E-31,2.97E-30
-8.4425,0.0105,2.21E-31,2.10E-31,2.10E-31,2.96E-30
-8.3683,0.0105,2.12E-31,5.26E-32,5.27E-32,2.88E-30
-8.3387,0.0105,2.14E-31,6.40E-33,6.46E-33,2.91E-30
-8.3166,0.0105,2.20E-31,-7.41E-33,-7.35E-33,2.99E-30
-8.2847,0.0105,2.34E-31,-5.95E-33,-5.89E-33,3.18E-30
-8.2452,0.0105,2.64E-31,4.82E-32,4.83E-32,3.57E-30
-8.2058,0.0105,3.02E-31,1.35E-31,1.35E-31,4.07E-30
-8.1667,0.0105,3.45E-31,2.34E-31,2.35E-31,4.63E-30
-8.1312,0.0105,3.95E-31,3.69E-31,3.69E-31,5.27E-30
-8.0874,0.0105,4.71E-31,5.95E-31,5.96E-31,6.25E-30
-8.048,0.0105,5.55E-31,8.61E-31,8.61E-31,7.34E-30
-8.0089,0.0105,6.63E-31,1.22E-30,1.22E-30,8.72E-30
-7.975,0.0105,7.84E-31,1.66E-30,1.66E-30,1.03E-29
-7.9367,0.0105,9.15E-31,2.11E-30,2.11E-30,1.19E-29
-7.8917,0.0105,1.06E-30,2.61E-30,2.61E-30,1.39E-29
-7.8902,0.0105,1.07E-30,2.62E-30,2.62E-30,1.39E-29
-7.8503,0.0105,1.21E-30,3.09E-30,3.09E-30,1.57E-29
-7.8113,0.0105,1.36E-30,3.59E-30,3.59E-30,1.76E-29
-7.7718,0.0105,1.52E-30,4.12E-30,4.12E-30,1.97E-29
-7.7245,0.0105,1.79E-30,5.10E-30,5.10E-30,2.31E-29
-7.6925,0.0105,2.00E-30,5.86E-30,5.86E-30,2.58E-29
-7.6535,0.0105,2.35E-30,7.23E-30,7.23E-30,3.03E-29
-7.614,0.0105,2.82E-30,9.13E-30,9.13E-30,3.62E-29
-7.5746,0.0105,3.33E-30,1.12E-29,1.12E-29,4.26E-29
-7.5359,0.0105,3.94E-30,1.38E-29,1.38E-29,5.03E-29
-7.5134,0.0105,4.38E-30,1.56E-29,1.56E-29,5.58E-29
-7.4957,0.0105,4.75E-30,1.72E-29,1.72E-29,6.05E-29
-7.4562,0.0105,5.67E-30,2.11E-29,2.11E-29,7.20E-29
-7.4172,0.0105,6.67E-30,2.53E-29,2.53E-29,8.45E-29
-7.3809,0.0105,7.63E-30,2.95E-29,2.95E-29,9.66E-29
-7.3596,0.0105,8.21E-30,3.19E-29,3.19E-29,1.04E-28
-7.3213,0.0105,9.20E-30,3.60E-29,3.60E-29,1.16E-28
-7.2878,0.0105,1.01E-29,3.97E-29,3.97E-29,1.28E-28
-7.2558,0.0105,1.10E-29,4.35E-29,4.35E-29,1.39E-28
-7.2104,0.0105,1.23E-29,4.89E-29,4.89E-29,1.55E-28
-7.1753,0.0105,1.35E-29,5.37E-29,5.37E-29,1.70E-28
-7.1126,0.0105,1.58E-29,6.34E-29,6.34E-29,1.99E-28
-7.1012,0.0105,1.62E-29,6.51E-29,6.51E-29,2.05E-28
-7.0617,0.0105,1.80E-29,7.23E-29,7.23E-29,2.26E-28
-7.0179,0.0105,2.01E-29,8.13E-29,8.13E-29,2.53E-28
-6.9816,0.0105,2.21E-29,9.00E-29,9.00E-29,2.78E-28
-6.9418,0.0105,2.46E-29,1.00E-28,1.00E-28,3.08E-28
-6.9031,0.0105,2.70E-29,1.11E-28,1.11E-28,3.39E-28
-6.851,0.0105,3.03E-29,1.24E-28,1.24E-28,3.79E-28
-6.7907,0.0105,3.30E-29,1.33E-28,1.33E-28,4.14E-28
-6.7658,0.0105,3.42E-29,1.37E-28,1.37E-28,4.29E-28
-6.7066,0.0105,3.75E-29,1.48E-28,1.48E-28,4.70E-28
-6.7066,0.0105,3.75E-29,1.48E-28,1.48E-28,4.70E-28
-6.668,0.0105,4.07E-29,1.60E-28,1.60E-28,5.10E-28
-6.6285,0.0105,4.56E-29,1.80E-28,1.80E-28,5.70E-28
-6.6029,0.0105,4.90E-29,1.95E-28,1.95E-28,6.13E-28
-6.5579,0.0105,5.57E-29,2.22E-28,2.23E-28,6.95E-28
-6.5082,0.0105,6.53E-29,2.64E-28,2.64E-28,8.14E-28
-6.4699,0.0105,7.31E-29,2.97E-28,2.98E-28,9.09E-28
-6.4305,0.0105,8.21E-29,3.37E-28,3.37E-28,1.02E-27
-6.391,0.0105,9.28E-29,3.84E-28,3.84E-28,1.15E-27
-6.3567,0.0105,1.03E-28,4.28E-28,4.28E-28,1.27E-27
-6.3125,0.0105,1.19E-28,5.00E-28,5.01E-28,1.47E-27
-6.3121,0.0105,1.19E-28,5.01E-28,5.01E-28,1.47E-27
-6.2727,0.0105,1.34E-28,5.66E-28,5.67E-28,1.65E-27
-6.234,0.0105,1.49E-28,6.32E-28,6.32E-28,1.84E-27
-6.2107,0.0105,1.59E-28,6.77E-28,6.77E-28,1.96E-27
-6.189,0.0105,1.69E-28,7.21E-28,7.21E-28,2.08E-27
-6.1374,0.0105,1.95E-28,8.35E-28,8.35E-28,2.40E-27
-6.094,0.0105,2.19E-28,9.37E-28,9.37E-28,2.69E-27
-6.0573,0.0105,2.44E-28,1.05E-27,1.05E-27,2.99E-27
-6.0265,0.0105,2.70E-28,1.17E-27,1.17E-27,3.31E-27
-5.9823,0.0105,3.21E-28,1.40E-27,1.40E-27,3.91E-27
-5.9531,0.0105,3.60E-28,1.59E-27,1.59E-27,4.38E-27
-5.9176,0.0105,4.17E-28,1.86E-27,1.86E-27,5.06E-27
-5.8782,0.0105,4.92E-28,2.22E-27,2.22E-27,5.95E-27
-5.8387,0.0105,5.71E-28,2.61E-27,2.61E-27,6.90E-27
-5.7993,0.0105,6.62E-28,3.04E-27,3.04E-27,7.98E-27
-5.7582,0.0105,7.62E-28,3.52E-27,3.52E-27,9.16E-27
-5.7188,0.0105,8.78E-28,4.08E-27,4.08E-27,1.05E-26
-5.6758,0.0105,1.02E-27,4.79E-27,4.79E-27,1.23E-26
-5.6356,0.0105,1.18E-27,5.56E-27,5.56E-27,1.41E-26
-5.5657,0.0105,1.52E-27,7.17E-27,7.17E-27,1.80E-26
-5.557,0.0105,1.56E-27,7.39E-27,7.40E-27,1.85E-26
-5.5231,0.0105,1.77E-27,8.39E-27,8.40E-27,2.09E-26
-5.4841,0.0105,2.04E-27,9.70E-27,9.71E-27,2.40E-26
-5.4426,0.0105,2.38E-27,1.13E-26,1.14E-26,2.78E-26
-5.404,0.0105,2.76E-27,1.32E-26,1.32E-26,3.21E-26
-5.3649,0.0105,3.20E-27,1.54E-26,1.54E-26,3.70E-26
-5.3251,0.0105,3.72E-27,1.79E-26,1.79E-26,4.28E-26
-5.286,0.0105,4.33E-27,2.08E-26,2.08E-26,4.94E-26
